TotalCases,TotalDeaths,POPEST_2018_B_U18,POPEST_2018_B_18TO64,POPEST_2018_B_65PLUS,POPEST_2018_B_85PLUS,UNEMPLOYED,VETPOP_2019_65TO84,VETPOP_2019_85PLUS,VETPOP_2019_TOTAL,HOUSEHOLD_SIZE,HOUSING_UNITS,AREA_TOTAL,AREA_WATER,PER_AREA_WATER,DENSITY_POP,DENSITY_HOUSE,PER_OBESITY,PER_DIABETES,OVERCROWDING,PER_DRIVE_ALONE,PER_RURAL,POP_RURAL,PER_UNINSURED,PER_CHILD,PER_ADULT,PER_65PLUS,PER_85PLUS,MED_INCOME_2018,PER_COLLEGE_EDU,INCOME_RATIO,PER_UNEMPLOYED
5347,196,19518,41314,10986,1155,2080,1252.591563,160.9864545,2819.90031,3.44,32514,11218.44,20.92,0.001864787,6.4,2.9,0.335,0.168,14.39276486,0.774902263,0.740610755,52967,0.191727119,0.271770308,0.575259684,0.152970008,0.016082319,32963,0.494748914,7.631551472,0.05034613
3596,79,27312,71132,28326,2969,2789,7186.60914,1078.156514,20239.28723,2.38,59041,6218.6,52.91,0.008508346,21.3,9.6,0.298,0.105,2.904732887,0.787858428,0.363010674,47680,0.104564199,0.215445295,0.561110673,0.223444032,0.023420368,48649,0.653389945,4.743002545,0.039208795
7446,170,29454,95545,17855,1634,4233,3435.762883,485.0617889,7920.994525,2.68,63321,18661.34,42.46,0.002275292,7.2,3.4,0.238,0.075,7.357753616,0.694834959,0.314660656,42297,0.131167491,0.206182536,0.668829714,0.12498775,0.011438252,57616,0.700241132,5.076506991,0.044303731
2913,92,10827,27556,15506,1590,1267,3441.044823,571.0038866,5638.055941,2.42,32698,4795.43,37.5,0.007819945,11.3,6.9,0.308,0.153,3.876693134,0.798215199,0.410619997,22008,0.134772462,0.200912988,0.511347399,0.287739613,0.029505094,42092,0.504536082,4.685011062,0.045979097
2158,35,10287,22475,5310,625,764,829.0876973,165.392631,2030.217459,3.12,12980,4641.07,18.47,0.003979686,8.1,2.8,0.348,0.099,7.237746221,0.796441569,0.464373993,17284,0.100183511,0.270198571,0.590328851,0.139472578,0.016416264,51352,0.554664375,4.69129746,0.033993326
218,2,2590,5645,1248,191,182,241.7531196,34.99437394,637.3703238,2.92,4372,1848.43,5.31,0.002872708,4.6,2.4,0.293,0.117,5.462822458,0.883794466,0.465686856,3929,0.086147822,0.273120321,0.595275757,0.131603923,0.020141305,60962,0.561266294,3.306928451,0.032240921
828,20,3540,9271,8287,1006,557,1271.824242,458.5032438,2168.306084,2.3,16049,4513.75,14.12,0.003128219,4.6,3.6,0.302,0.141,5.718954248,0.72513704,0.563277856,11541,0.197607734,0.167788416,0.439425538,0.392786046,0.047682245,33333,0.411817102,5.151811265,0.060079819
203663,3974,1052788,2688751,669285,78624,92307,99424.72489,22675.52618,252193.8357,2.76,1639279,9224.39,24.25,0.0026289,414.9,178.2,0.269,0.089,4.410781531,0.762649019,0.023637997,90229,0.12081176,0.23868284,0.609580205,0.151736954,0.017825241,61606,0.653683126,4.481821548,0.03433081
6156,260,35739,110285,63526,6070,4934,13443.69042,2375.283777,23366.83039,2.37,110911,13460.65,149.56,0.011110905,15,8.3,0.318,0.136,3.810335383,0.800086077,0.229636438,45970,0.133629768,0.170551181,0.52629444,0.303154378,0.028966834,43266,0.47836163,4.163877231,0.044738632
8035,271,29472,60963,20010,1807,3151,3239.328631,621.7183812,6920.115502,3.08,56938,9959.72,9.3,0.000933761,10.8,5.7,0.34,0.154,9.166911118,0.734264449,0.541382423,58171,0.151201136,0.266847752,0.551976097,0.181176151,0.016361085,40054,0.515998396,5.761791296,0.051687089
39298,690,216736,617082,205255,25438,21828,34918.08745,8153.513092,84981.75838,2.47,440909,9189.1,2.06,0.000224179,106.7,48,0.25,0.084,3.963175599,0.769229006,0.075234911,73750,0.108625928,0.208585922,0.593877427,0.19753665,0.024481437,51037,0.668787901,4.773894303,0.035372933
16312,259,100778,255231,91129,7553,8952,17765.4522,3415.596828,38591.32725,2.86,159222,5374.23,8.62,0.001603951,70,29.7,0.326,0.128,3.69648318,0.783893647,0.219046225,82311,0.110279648,0.225384557,0.570810354,0.203805089,0.016891877,55550,0.533396542,4.063084979,0.035074109
3877,69,12435,25655,8421,941,1803,926.5487612,127.9835038,1882.748151,2.99,18010,1238.11,1.19,0.000961142,38.3,14.6,0.269,0.08,5.823680824,0.845503639,0.268831717,12748,0.139932832,0.267356109,0.551589946,0.181053944,0.020231773,40467,0.52813981,4.571832705,0.070278698
5181,119,37687,121028,73278,7425,4719,14842.56457,3088.365822,26321.80126,2.29,110432,8127.94,4.44,0.000546264,26,13.6,0.23,0.107,2.68072128,0.762257371,0.331971777,70057,0.12924382,0.162448867,0.521688154,0.315862979,0.032005276,50180,0.595696152,4.158434087,0.038990977
17746,388,53494,118806,39828,5247,16639,6094.701966,1416.181021,16759.85017,2.79,87850,5519.11,5.12,0.000927686,35.5,15.9,0.369,0.141,6.281283046,0.815935588,0.104295764,20416,0.14199481,0.25217793,0.560067506,0.187754563,0.024735066,44058,0.553313335,4.361084562,0.140051849
957,20,4074,10211,3484,439,308,502.5794574,131.2911737,1194.34327,2.33,9436,1033.75,44.98,0.043511487,19.2,9.5,0.306,0.193,1.093038387,0.82124657,0.347073979,6601,0.089244531,0.229275705,0.574652485,0.19607181,0.024705949,39466,0.547398432,5.552234751,0.030163549
849,13,4582,11383,4081,375,420,648.5621175,109.2170263,1408.976598,2.57,10137,940.53,15.18,0.016139836,23.6,11,0.426,0.152,1.738609113,0.839471947,0.516816913,11294,0.092027221,0.228574279,0.567843959,0.203581762,0.018706974,39635,0.533802178,5.156390882,0.036897127
1381,27,7384,21375,12860,1599,678,2654.498017,535.4524494,4815.995015,2.22,22580,586.71,32.43,0.055274326,74.9,40.7,0.337,0.17,1.495016611,0.836553591,0.658420254,27333,0.083837602,0.177418967,0.513587544,0.308993489,0.038419952,41481,0.617276004,3.77351425,0.031719298
11899,153,71569,164482,36557,4174,3872,6340.305077,1261.370652,16610.35586,2.72,93084,883.91,36.55,0.041350364,261.2,109.9,0.293,0.09,2.846105777,0.851121675,0.251600486,55689,0.104266079,0.262534482,0.603364538,0.13410098,0.015311363,64141,0.618827737,4.154319337,0.02354057
1748,43,8593,21144,7743,932,561,1356.895499,264.7115562,3173.775026,2.47,16827,601.83,11.6,0.019274546,62.5,28.5,0.344,0.145,2.55290561,0.805460318,0.621981953,22953,0.086164802,0.229268943,0.564140875,0.206590181,0.024866596,43262,0.593923933,4.047710289,0.02653235
488,8,2611,6219,2067,279,196,338.9526941,69.09281461,728.15679,2.37,5860,652.92,3.69,0.005651535,17.7,9,0.464,0.161,4.395604396,0.812318138,0.495915885,5707,0.115567405,0.239607231,0.570707534,0.189685234,0.025603377,39510,0.465425532,5.526905538,0.031516321
147,1,995,3145,1137,122,94,103.6749682,50.9859229,323.9041197,2.61,2897,632.41,3.83,0.006056198,8.5,4.6,0.294,0.172,1.201923077,0.889723135,1,5368,0.08337557,0.188554103,0.595982566,0.215463331,0.023119197,44022,0.532102023,5.139437668,0.029888712
1410,23,6065,15614,6544,636,406,1204.876609,193.8394003,2261.234885,2.47,13559,638.8,8.71,0.013634941,43.6,21.5,0.277,0.085,4.459770115,0.816715797,0.728339284,19990,0.127796578,0.214895652,0.553236722,0.231867626,0.022534812,43505,0.450738488,3.854656489,0.026002306
1183,27,2327,5989,2122,318,230,290.3784349,49.52739895,681.6858608,2.35,5421,690.79,46.48,0.067285282,18.3,8.4,0.388,0.097,2.28050171,0.809243698,0.54279661,6405,0.089078234,0.222935428,0.573768921,0.203295651,0.030465606,33051,0.474814203,6.297514996,0.03840374
805,11,4184,14190,3687,458,366,597.5085568,109.6441947,1370.369722,2.31,10385,882.83,16.76,0.018984402,26.6,12,0.269,0.148,2.276607854,0.768897865,0.543770385,12504,0.072066969,0.189655954,0.643216536,0.16712751,0.020760618,39752,0.620126927,4.928917138,0.025792812
859,19,3228,8440,3179,361,256,450.0346018,88.27450615,1098.270452,2.32,8031,641.44,1.97,0.003071215,25.2,12.6,0.426,0.154,2.323780016,0.844992696,0.588571784,9466,0.086579335,0.21741766,0.56846501,0.21411733,0.024314676,33935,0.499558434,4.975643651,0.030331754
721,21,4737,13541,6687,853,416,1264.753889,340.0248241,2577.914062,2.32,15826,591.92,38.23,0.064586431,46.9,28.6,0.366,0.117,1.833976834,0.816094269,0.755217559,19613,0.091217696,0.189745644,0.542399359,0.267854997,0.034167835,43391,0.458168121,3.926907438,0.030721512
361,15,1754,4581,1683,173,129,269.6073126,45.86612972,599.9124379,2.47,4064,598.75,0.97,0.001620042,14.5,6.8,0.355,0.171,1.19760479,0.844931681,1,8689,0.088858195,0.218757795,0.571339486,0.209902719,0.021576453,42460,0.506756757,4.806483141,0.02815979
1083,24,4871,14565,4101,570,429,702.7544464,146.1336014,1509.936545,2.47,11596,766.75,0.7,0.000912944,32.1,15.1,0.364,0.163,1.943277311,0.854617955,0.574861518,14114,0.082783139,0.206950758,0.618812933,0.174236309,0.02421719,36148,0.569086651,5.969694746,0.029454171
664,8,4712,12084,4095,527,358,684.8321757,108.5041396,1548.208748,2.44,9720,566.67,14.42,0.025446909,38.5,17.6,0.368,0.185,2.811004785,0.811301486,0.705166173,15001,0.085021947,0.225551673,0.578430903,0.196017424,0.025226174,41196,0.513050571,4.675535256,0.029625952
6999,77,27090,66438,15030,1845,1658,2333.998295,397.5460545,5794.70772,2.5,40515,712.67,5.47,0.007675362,136.4,57.3,0.382,0.139,2.34375,0.83061139,0.321682237,31024,0.079404689,0.249544023,0.612004643,0.138451335,0.016995523,45868,0.625650955,4.790714545,0.024955598
3052,36,15501,37358,10547,1084,962,1841.048644,229.9168636,4758.004202,2.61,26115,604.24,11.15,0.018452933,104.4,44,0.352,0.15,3.757961783,0.858278657,0.519613224,32189,0.098941617,0.244472132,0.589187143,0.166340725,0.017096174,46619,0.556957929,4.237471087,0.025750843
3236,56,13076,28428,6838,748,925,1018.350517,183.0277743,2975.652519,2.58,21489,636.38,26.62,0.041830353,83.5,35.2,0.413,0.196,4.082184374,0.814045056,0.20887195,10632,0.079887379,0.270489429,0.588060072,0.141450499,0.015473088,39002,0.551168281,4.652353105,0.032538342
842,27,3906,9640,3130,367,310,402.3853004,89.23993392,1076.895945,2.51,7853,622.31,5.93,0.009529013,29,12.7,0.389,0.169,1.49142431,0.828755192,0.567879127,10148,0.088189674,0.234228832,0.578076277,0.187694891,0.022007676,43838,0.481857397,4.523747117,0.032157676
296,6,1535,3982,1665,246,124,243.4585636,50.35125806,506.9603959,2.22,4305,668.11,0.72,0.001077667,12.2,6.5,0.385,0.077,0.745341615,0.789747142,0.526367669,4272,0.080890538,0.213728766,0.55444166,0.231829574,0.034252297,36628,0.499076923,4.07687058,0.031140131
554,8,2950,6374,2188,246,247,255.6951251,73.47610775,708.6230812,2.31,6261,819.53,51.37,0.062682269,16.9,8.2,0.379,0.138,1.148325359,0.845855218,0.314191267,4087,0.095309168,0.256254343,0.553683113,0.190062543,0.021369006,30234,0.40448158,5.122672003,0.038751177
727,7,3939,11182,3207,406,388,466.0584032,81.52409555,1152.832963,2.49,8408,835.66,7.31,0.008747577,22.3,10.2,0.408,0.194,1.127554616,0.81781482,0.486087849,8997,0.084215625,0.214917067,0.610104758,0.174978175,0.022151899,43014,0.668199419,6.087119894,0.034698623
4723,55,28780,80444,15582,1601,2016,3199.264858,636.8661207,9102.267689,2.67,46612,664.07,16.19,0.02437996,174.8,71.9,0.352,0.096,2.163406214,0.836864071,0.387602992,43891,0.079798884,0.230597888,0.644552345,0.124849767,0.012827909,51930,0.667397594,4.912618623,0.025060912
790,12,4074,10293,3443,438,266,568.7266258,129.4490594,1356.090138,2.56,8021,619.64,10.79,0.017413337,29.8,13.2,0.34,0.131,2.625368732,0.81751497,0.826041379,14972,0.094372475,0.228747894,0.577933745,0.19331836,0.024592925,39463,0.585207396,5.693855705,0.025842806
547,12,2521,6527,3221,377,192,513.8594571,141.6536095,1095.146684,2.39,6778,620.33,2.13,0.003433656,19.8,11,0.277,0.139,5.534351145,0.821703501,0.92919559,11378,0.095882621,0.205477219,0.531991197,0.262531584,0.030727851,36184,0.627001298,4.714603273,0.029416271
3776,103,19941,55581,23632,2825,1651,4523.846974,1072.16672,9514.926361,2.41,50548,734.62,56.84,0.077373336,141.7,74.6,0.295,0.151,2.552347912,0.789675292,0.369032742,35436,0.098247844,0.201111402,0.560552272,0.238336325,0.028491034,43146,0.613721376,4.747454284,0.029704395
598,5,4081,10832,3275,368,259,542.5817736,67.92660287,1301.624314,2.64,7758,632.93,1.12,0.001769548,28.3,12.3,0.357,0.166,1.819505095,0.851777867,0.750294068,13395,0.060703518,0.224378711,0.59555751,0.180063778,0.020233121,51920,0.554385161,4.905029285,0.023910635
2887,26,11103,26980,7242,763,691,1035.279594,229.3940221,2789.027409,2.6,17892,579.56,1.86,0.003209331,72.9,31,0.364,0.146,1.550849985,0.848667948,0.41506296,17470,0.070139961,0.244964148,0.595256481,0.159779371,0.016833977,47497,0.539895924,4.174157038,0.025611564
847,8,5609,12227,3905,487,353,461.3390592,184.3482806,1219.672963,2.72,10419,741.18,13.66,0.018430071,31.1,14.3,0.291,0.184,2.897800776,0.815368688,0.557698262,12609,0.107691436,0.257991813,0.562393634,0.179614553,0.022400074,41355,0.545851528,4.369302477,0.028870532
2912,42,6914,20418,6369,685,527,1223.411386,156.1330871,2610.968827,2.54,14332,622.17,6.97,0.011202726,53.5,23.3,0.361,0.178,1.382413088,0.83766134,0.659690794,21719,0.076132015,0.205157117,0.605857393,0.18898549,0.020325806,41262,0.517732151,4.513667801,0.025810559
800,15,3472,7475,2394,297,205,337.3213685,77.90566379,817.6522319,2.59,6238,595.31,6.76,0.011355428,23.4,10.6,0.445,0.129,2.761341223,0.78965707,0.675175865,9310,0.115985742,0.260250356,0.560302826,0.179446818,0.022262199,35900,0.543802726,4.90708422,0.027424749
2070,71,9122,21953,6603,819,662,1079.560486,199.8514698,2539.727651,2.54,16187,771.52,7.57,0.0098118,48,21.2,0.286,0.138,2.93398533,0.808614305,0.685840587,25134,0.081407268,0.242104146,0.582647699,0.175248155,0.021736823,43523,0.585505966,4.228371243,0.030155332
984,6,2447,7640,3506,445,270,739.8612687,158.00982,1338.447428,2.5,7232,584.02,3.44,0.005890209,23.6,12.5,0.345,0.131,2.76635514,0.776076974,1,13696,0.103901703,0.180019127,0.562053998,0.257926874,0.032737438,40218,0.519614836,4.210636696,0.035340314
1779,7,3381,10379,3051,337,356,484.7339324,110.7012598,1073.487077,2.33,7601,641.5,7.56,0.011784879,28.4,12,0.43,0.238,2.491961415,0.817518248,0.650608435,11709,0.087250021,0.201118315,0.617393373,0.181488311,0.020046398,33174,0.454335503,4.925727668,0.034300029
5162,109,15053,41284,11777,1347,1484,1794.212203,290.8266556,4897.17178,2.39,33006,913.78,43.03,0.047090109,88.9,37.9,0.408,0.159,2.060737527,0.872917565,0.309162523,23940,0.072345256,0.220997152,0.606101536,0.172901313,0.01977567,38289,0.491599073,5.064169068,0.035946129
1265,11,6617,15725,4400,515,473,701.2128647,148.7925486,1728.689783,2.6,11311,682.74,22.94,0.033599906,38.7,17.1,0.395,0.129,4.443334998,0.793537681,0.71366484,18227,0.105673693,0.247438486,0.588026326,0.164535188,0.019258096,37170,0.390802781,4.271281117,0.030079491
262,3,1230,3846,1606,200,131,145.5653906,41.70560941,377.2755986,2.37,4353,545.08,16.81,0.03083951,14.5,8.2,0.462,0.29,0.814940577,0.808402042,1,7645,0.105909889,0.184076624,0.575576175,0.240347201,0.029931158,32412,0.508255564,6.231674136,0.034061362
1161,28,3614,9578,3242,419,269,447.8769875,117.5581633,1093.932128,2.47,8000,592.34,4.73,0.007985279,29.6,13.6,0.323,0.093,1.801665405,0.846320012,0.635601493,11069,0.082793095,0.219909943,0.582816113,0.197273944,0.025495923,38528,0.579384203,4.541530846,0.028085195
1175,18,1639,5582,1764,251,141,140.3476134,23.10451709,317.7991747,2.31,4356,619.5,16.88,0.02724778,17.3,7.2,0.394,0.164,1.129943503,0.785362154,0.635072909,6620,0.085520443,0.182415136,0.621257652,0.196327212,0.027935448,28367,0.359375,6.880290085,0.025259764
2454,18,2250,9084,2049,249,174,253.7423424,50.01802183,624.8974238,2.34,4860,572.18,10.67,0.018647978,25.2,8.7,0.326,0.155,3.654822335,0.849388139,1,14134,0.093666709,0.168123739,0.678771576,0.153104685,0.018605694,45166,0.30713965,5.029688505,0.019154557
640,40,2742,6995,2589,252,289,519.7325303,49.30386107,947.3808464,2.25,6460,564.77,32.51,0.057563256,24.7,12.1,0.378,0.208,1.040462428,0.868150685,0.685217523,9025,0.089756801,0.222456596,0.567499594,0.21004381,0.020444589,45388,0.49733511,5.01130141,0.041315225
950,6,4711,12711,4315,462,353,695.2793808,149.7987628,1649.208041,2.5,10108,731.56,23.43,0.032027448,31.6,14.3,0.328,0.18,1.964285714,0.807359813,0.7101955,15875,0.096222132,0.216727239,0.584763307,0.198509454,0.021254083,39748,0.487828627,4.061418875,0.027771222
2671,53,19009,44840,9808,954,1087,2724.347429,261.0873338,8816.815415,2.66,27239,802.84,32.11,0.039995516,88.7,35.3,0.43,0.128,2.577418734,0.88131065,0.448124525,30632,0.071151847,0.258074589,0.608767666,0.133157745,0.012951926,57509,0.606894853,4.021998596,0.024241748
617,8,3904,9434,3143,307,213,571.5310649,48.55895802,1133.560074,2.58,7481,837.08,2.82,0.003368854,18.8,9,0.347,0.121,2.770700637,0.825263811,1,15717,0.114620595,0.23687883,0.572416722,0.190704448,0.01862751,43891,0.350127371,4.813082002,0.02257791
433,6,3116,8838,4768,418,269,1245.131388,93.13388978,2045.776575,2.44,9354,640.32,43.31,0.067638056,27.9,15.7,0.288,0.17,1.710427607,0.793715057,1,16653,0.097206704,0.186341347,0.528525296,0.285133357,0.02499701,35518,0.527316736,4.657865089,0.03043675
2140,22,10303,25925,7364,815,950,1348.056512,242.1267471,3263.763182,2.53,19281,637.65,12.07,0.018928879,69.5,30.8,0.343,0.123,1.970008821,0.862509435,0.400119645,17390,0.080762712,0.236350707,0.594719215,0.168930079,0.018696091,41903,0.563708962,4.908937225,0.036644166
3160,81,10745,24394,6100,663,995,928.4875968,156.1048841,2589.567387,2.49,20459,919.81,19.24,0.020917363,51.6,22.7,0.409,0.173,2.465102465,0.817811095,0.362672117,16857,0.075653567,0.26055433,0.591527438,0.147918233,0.016077014,37237,0.467977999,4.821079786,0.040788719
306,4,1453,3846,1601,201,119,224.0556637,68.71302397,534.5478184,2.16,4455,621.3,14.18,0.022823113,13.4,7.3,0.385,0.172,2.874432678,0.77191732,0.689777887,5621,0.084918095,0.21057971,0.557391304,0.232028986,0.029130435,35190,0.396156689,6.323531821,0.030941238
293,10,1639,4874,2411,281,146,444.716506,94.93109209,827.7153981,2.35,5763,800.29,20.41,0.025503255,12.2,7.4,0.29,0.188,1.659973226,0.815196998,1,9487,0.114294612,0.183662035,0.546167638,0.270170327,0.031488122,37855,0.453883495,4.520327131,0.029954863
454,14,1882,4726,1718,229,128,293.8360572,35.18470831,676.0142946,2.5,4563,620.64,2.8,0.004511472,14.6,7.4,0.356,0.141,3.988603989,0.840997409,0.691786151,6224,0.083602771,0.226038914,0.567619505,0.206341581,0.027504204,37635,0.519495413,4.2591312,0.027084215
440,22,1502,4234,2069,191,112,378.0846973,81.62514997,632.3393525,2.68,4664,823.19,2.29,0.002781861,10.1,5.7,0.32,0.109,2.773497689,0.792816761,1,8330,0.096335079,0.192440743,0.542472774,0.265086483,0.024471493,39896,0.434404284,4.641922529,0.026452527
730,12,5293,13503,4810,654,454,703.8364576,112.4224414,1780.085952,2.36,13121,739.75,6.97,0.009422102,35.6,17.9,0.381,0.151,3.296170625,0.867436347,0.563514548,14719,0.069505056,0.224222655,0.572015589,0.203761755,0.027704821,34887,0.563908386,5.523594194,0.033622158
251,3,2314,5947,2091,239,177,384.0260704,38.63978986,835.4182248,2.74,4907,560.53,9.13,0.016288156,18.9,8.9,0.333,0.149,3.190348526,0.791971793,1,10445,0.088549248,0.223531685,0.574478362,0.201989954,0.023087326,46071,0.536415177,3.730424909,0.029762906
938,17,4646,9957,3426,390,406,425.1549512,44.32160821,1061.970359,2.51,10126,727.34,31.68,0.043555971,31.3,14.6,0.428,0.187,3.016970459,0.795133674,0.479661718,10436,0.073102603,0.257695934,0.552276887,0.190027178,0.021631815,29263,0.572547101,6.003447116,0.040775334
368,2,2281,6216,2176,206,177,387.7103827,53.46084104,766.255648,2.47,5580,614.13,13.51,0.0219986,18.8,9.3,0.336,0.143,1.720930233,0.774625866,1,11291,0.11997152,0.213716856,0.582404198,0.203878947,0.01930104,37406,0.558714462,3.911018733,0.028474903
1653,41,5760,13918,4296,413,395,571.3598046,55.59334505,1376.70601,2.51,10923,763.61,5.22,0.00683595,32.4,14.4,0.417,0.209,4.223864836,0.830483112,0.711385917,17488,0.095064829,0.240260282,0.580545591,0.179194127,0.017226996,39277,0.451557093,4.197126125,0.028380514
776,10,4567,10871,4611,480,333,911.4780858,115.137297,1841.973811,2.44,10002,862.46,4.78,0.005542286,24.1,11.7,0.336,0.131,5.047318612,0.768428373,0.733859259,15163,0.129840547,0.22779191,0.542221557,0.229986533,0.023941344,37035,0.520118884,4.209381045,0.030631957
3695,42,14509,39410,10081,1176,1296,1604.132177,395.9644611,4507.844262,2.66,25551,830.78,18.23,0.021943234,76,31.4,0.344,0.111,2.835951134,0.841059106,0.54493636,33652,0.105107783,0.226703125,0.61578125,0.157515625,0.018375,41914,0.530443892,4.868083172,0.032885055
357,8,1613,4541,1920,252,139,292.200942,57.91646101,589.7784074,2.12,4503,675.61,27.66,0.040940779,13.4,6.9,0.444,0.148,2.704811443,0.767931239,1,8715,0.091533546,0.199777062,0.562422591,0.237800347,0.031211296,41846,0.625514403,4.631470807,0.030609998
